project,platform_name,platform_id,chief_scientist,cruise_name,cruise_number,geographic_area,station,id,event_number,profile_direction,latitude,longitude,time,profile_start_time,profile_end_time,measurement_time,depth,PRESPR01,PSLTZZ01,PSALST01,TEMPPR01,CNDCST01,DOXYZZ01,DOXYZZ02,CPHLPR01,OPTCPS01,ScanNumber
,,,,,,,,,,,degrees_north,degrees_east,UTC,UTC,UTC,UTC,m,decibar,1e-3,1e-3,degree Celsius,S/m,ml/L,ml/L,mg/m^3,%,1
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A032_1_UP,NaN,upward,45.8991,-59.5321,2023-08-18T12:27:21Z,2023-08-18T12:27:21Z,2023-08-18T12:36:55Z,2023-08-18T12:36:34Z,13.884753,14.0,28.5092,28.5092,17.2994,3.76134,7.96424,6.6163,6.0003,NaN,2215
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A032_1_UP,NaN,upward,45.8991,-59.5321,2023-08-18T12:27:21Z,2023-08-18T12:27:21Z,2023-08-18T12:36:55Z,2023-08-18T12:36:40Z,11.901275,12.0,28.4816,28.4816,18.1614,3.829929,7.95968,6.5122,5.9251,NaN,2238
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A032_1_UP,NaN,upward,45.8991,-59.5321,2023-08-18T12:27:21Z,2023-08-18T12:27:21Z,2023-08-18T12:36:55Z,2023-08-18T12:36:45Z,9.917777,10.0,28.5213,28.5213,18.6308,3.874029,7.61926,6.4504,5.9184,NaN,2258
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A032_1_UP,NaN,upward,45.8991,-59.5321,2023-08-18T12:27:21Z,2023-08-18T12:27:21Z,2023-08-18T12:36:55Z,2023-08-18T12:36:49Z,7.9342604,8.0,28.3515,28.3515,18.7854,3.86616,6.62649,6.4498,5.7953,NaN,2277
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A032_1_UP,NaN,upward,45.8991,-59.5321,2023-08-18T12:27:21Z,2023-08-18T12:27:21Z,2023-08-18T12:36:55Z,2023-08-18T12:36:55Z,5.950724,6.0,28.5332,28.5332,19.0087,3.907199,6.76819,6.4157,5.9631,NaN,2297
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T12:58:53Z,1.9835973,2.0,28.3968,28.3968,19.3548,3.919466,6.77792,5.8181,6.0759,NaN,216
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T12:59:34Z,3.9671752,4.0,28.5737,28.5737,19.4397,3.948652,6.81248,6.2426,6.2647,NaN,377
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T12:59:46Z,5.950734,6.0,28.608,28.608,19.4556,3.954324,6.81974,6.3315,6.7279,NaN,425
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T12:59:55Z,9.917794,10.0,28.6074,28.6074,19.4452,3.953518,6.82067,6.2502,7.1442,NaN,461
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:00Z,11.901295,12.0,28.5608,28.5608,18.525,3.870147,6.84872,6.4884,7.1096,NaN,482
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:05Z,13.884776,14.0,28.8977,28.8977,16.6351,3.750876,6.84517,6.7184,8.1112,NaN,504
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:11Z,15.868239,16.0,29.2874,29.2874,14.7096,3.633643,6.82643,6.913,10.4092,NaN,527
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:16Z,17.851683,18.0,29.4797,29.4797,13.3365,3.539919,6.82161,7.0474,13.6531,NaN,545
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:21Z,19.835106,20.0,29.8999,29.8999,11.405,3.42294,6.80804,7.2268,9.2223,NaN,566
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:26Z,21.81851,22.0,30.0665,30.0665,10.873,3.395737,7.43277,7.2097,8.2166,NaN,587
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:29Z,23.801897,24.0,30.4407,30.4407,10.5026,3.402851,8.35661,7.1972,9.4832,NaN,600
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:34Z,25.785263,26.0,30.5364,30.5364,10.2449,3.390731,7.99834,7.2294,7.6952,NaN,620
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:39Z,27.76861,28.0,30.4159,30.4159,9.8231,3.343439,8.00568,7.3423,7.8435,NaN,637
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:42Z,29.751938,30.0,30.3699,30.3699,8.8218,3.255486,8.02014,7.5047,7.7477,NaN,652
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:47Z,31.735245,32.0,30.7088,30.7088,8.2274,3.238795,7.99634,7.6194,7.9056,NaN,671
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:52Z,33.718536,34.0,30.8184,30.8184,7.4374,3.183711,7.99649,7.6838,6.5593,NaN,691
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:00:57Z,35.701805,36.0,30.9044,30.9044,6.6883,3.1297,7.98469,7.6347,6.4236,NaN,711
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:01:02Z,37.685055,38.0,31.3962,31.3962,5.8021,3.100835,8.52549,7.7148,4.3548,NaN,730
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:01:05Z,39.668285,40.0,31.5975,31.5975,4.8825,3.042475,8.57502,7.8034,3.2524,NaN,744
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:01:11Z,41.6515,42.0,31.5171,31.5171,4.5442,3.007711,8.57249,7.8686,3.4964,NaN,766
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:01:16Z,43.634693,44.0,31.5872,31.5872,4.2033,2.98573,8.56872,7.9314,3.3811,NaN,786
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:01:21Z,45.617867,46.0,31.6889,31.6889,4.1996,2.994228,8.56224,7.9171,3.6576,NaN,807
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_DN,NaN,downward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:01:41Z,2023-08-18T13:01:41Z,47.60102,48.0,31.5307,31.5307,3.8058,2.948426,8.91311,7.9903,2.876,NaN,887
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:02:51Z,45.617867,46.0,31.5591,31.5591,3.7725,2.948105,8.84598,8.009,3.1925,NaN,1168
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:04:29Z,43.634693,44.0,31.5686,31.5686,3.6904,2.942104,8.86935,8.019,3.1647,NaN,1560
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:04:45Z,41.6515,42.0,31.5441,31.5441,3.7939,2.948411,8.87034,8.0268,3.2533,NaN,1625
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:04:50Z,39.668285,40.0,31.5002,31.5002,3.9539,2.957691,8.87188,8.0229,3.3749,NaN,1643
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:04:55Z,37.685055,38.0,31.4405,31.4405,4.1031,2.964729,8.87423,8.0059,3.1114,NaN,1664
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:02Z,35.701805,36.0,31.4223,31.4223,4.2074,2.971625,8.81309,8.0665,3.8572,NaN,1690
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:08Z,33.718536,34.0,31.1377,31.1377,5.03,3.014201,8.83051,8.0184,4.5864,NaN,1715
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:14Z,31.735245,32.0,31.0289,31.0289,5.5624,3.04813,8.83562,8.1316,5.0049,NaN,1740
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:19Z,29.751938,30.0,30.8406,30.8406,6.6775,3.122693,8.84233,7.8478,6.568,NaN,1761
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:24Z,27.76861,28.0,30.4381,30.4381,7.7677,3.17499,8.66734,7.6738,6.8762,NaN,1780
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:29Z,25.785263,26.0,30.3021,30.3021,8.0732,3.187181,8.1579,7.6002,6.7185,NaN,1800
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:44Z,21.81851,22.0,30.0014,30.0014,9.609,3.284286,8.17477,7.4378,7.1778,NaN,1858
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:47Z,19.835106,20.0,29.8992,29.8992,10.1225,3.316463,8.17762,7.4011,7.6722,NaN,1872
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:52Z,17.851683,18.0,29.8319,29.8319,10.7295,3.359805,8.18252,7.4431,9.0923,NaN,1890
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:05:57Z,15.868239,16.0,29.7232,29.7232,11.7125,3.430193,8.12806,7.4676,9.9612,NaN,1912
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:06:03Z,13.884776,14.0,29.3422,29.3422,13.8598,3.568724,8.00669,7.1301,8.5615,NaN,1934
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:06:09Z,11.901295,12.0,29.0634,29.0634,15.2754,3.655998,8.03564,6.9199,7.34,NaN,1957
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:06:14Z,9.917794,10.0,29.0755,29.0755,16.03,3.720526,8.02435,6.7793,7.0768,NaN,1979
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:06:19Z,7.9342737,8.0,28.5331,28.5331,18.0546,3.826434,8.0469,6.5403,7.0008,NaN,1999
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:06:24Z,5.950734,6.0,28.5284,28.5284,18.8197,3.890676,8.04234,6.4357,7.0562,NaN,2021
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A033_1_UP,NaN,upward,45.881,-59.5407,2023-08-18T12:58:00Z,2023-08-18T12:58:00Z,2023-08-18T13:06:29Z,2023-08-18T13:06:29Z,3.9671752,4.0,28.5532,28.5532,18.9866,3.907729,6.54899,6.4131,6.6708,NaN,2040
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:36:48Z,1.983593,2.0,28.5673,28.5673,19.427,3.946692,6.83691,5.9118,6.6698,NaN,489
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:36:56Z,3.9671667,4.0,28.5673,28.5673,19.4268,3.94675,6.83733,6.1121,7.0506,NaN,521
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:01Z,5.9507213,6.0,28.5661,28.5661,19.4298,3.946936,6.83789,6.2154,7.2548,NaN,543
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:07Z,7.934256,8.0,28.5703,28.5703,19.4156,3.946323,6.83813,6.2282,7.7392,NaN,566
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:12Z,9.917772,10.0,28.5727,28.5727,19.3843,3.944044,6.84674,6.2347,7.6126,NaN,587
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:17Z,11.901269,12.0,28.5852,28.5852,19.3211,3.940306,6.84893,6.2562,8.0609,NaN,607
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:22Z,13.884747,14.0,28.614,28.614,19.0468,3.920698,6.8489,6.2634,8.4628,NaN,629
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:29Z,15.868204,16.0,28.8092,28.8092,18.1229,3.86617,6.84153,6.3739,8.6125,NaN,654
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:34Z,17.851643,18.0,29.0087,29.0087,16.9634,3.792065,6.83097,6.5499,8.4846,NaN,674
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:40Z,19.835062,20.0,29.6271,29.6271,14.5364,3.657185,6.8137,6.9467,11.255,NaN,697
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:48Z,21.818462,22.0,29.9342,29.9342,12.6137,3.528194,8.15345,7.0605,13.6939,NaN,730
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:37:54Z,23.801844,24.0,30.1612,30.1612,11.5089,3.458819,7.79978,7.2589,16.2391,NaN,754
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:38:04Z,25.785206,26.0,30.2977,30.2977,7.6336,3.149854,7.79794,7.5752,11.6289,NaN,794
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:38:09Z,27.768549,28.0,30.2231,30.2231,7.4298,3.127078,7.80844,7.5553,11.7295,NaN,816
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:38:24Z,31.735176,32.0,30.9715,30.9715,5.3882,3.028824,8.95266,8.131,6.2073,NaN,875
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:38:30Z,33.71846,34.0,31.1017,31.1017,5.254,3.029385,8.93931,8.0967,6.5789,NaN,897
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A034_1_DN,NaN,downward,45.9047,-59.5218,2023-08-18T14:34:46Z,2023-08-18T14:34:46Z,2023-08-18T14:39:49Z,2023-08-18T14:38:39Z,35.701725,36.0,31.1415,31.1415,5.005,3.012573,8.96914,8.1577,6.7249,NaN,934
