filename,cruise_name,cruise_number,chief_scientist,serial_number,deployment_platform_name,inst_type,instrument,instrument_model,instrument_offbottom_depth,mooring_number,program,project,sdn_instrument_id,station,latitude,longitude,time,depth,PRESPR01,PSLTZZ01,TEMPPR01,TEMPP901,SIGTEQ01,POTM_01
,,,,,,,,,,,,,,,degrees_north,degrees_east,UTC,m,,1e-3,degree_C,degree_C,kg/m**3,degree_C
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T00:00:00Z,41.0,41.586,30.3624,NaN,-0.3658,24.37722493353931,-0.3668071246492171
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T02:00:00Z,41.0,41.416,30.366,NaN,-0.3695,24.380258027164246,-0.3705018819843687
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T04:00:00Z,41.0,41.089,30.3682,NaN,-0.374,24.382187109076767,-0.3749923951468504
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T06:00:00Z,41.0,40.871,30.3726,NaN,-0.3703,24.385615710707953,-0.3712887111197949
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T08:00:00Z,41.0,41.068,30.38,NaN,-0.3722,24.391657521275874,-0.3731934506004683
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T10:00:00Z,41.0,41.404,30.3845,NaN,-0.3823,24.395634323509285,-0.3832984055683907
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T12:00:00Z,41.0,41.696,30.3858,NaN,-0.379,24.39657318061927,-0.38000687252557735
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T14:00:00Z,41.0,41.577,30.3678,NaN,-0.3725,24.381813668234372,-0.3735048915295256
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T16:00:00Z,41.0,41.148,30.3681,NaN,-0.3797,24.38229894120559,-0.3806917815303325
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T18:00:00Z,41.0,40.83,30.3663,NaN,-0.3749,24.380682608300503,-0.37588556806885054
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T20:00:00Z,41.0,40.989,30.3695,NaN,-0.3914,24.38382353134375,-0.3923837950115248
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-25T22:00:00Z,41.0,41.323,30.3704,NaN,-0.3894,24.384483635318247,-0.3903927394994641
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T00:00:00Z,41.0,41.653,30.3757,NaN,-0.3832,24.388556463330133,-0.3842034828283095
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T02:00:00Z,41.0,41.62,30.375,NaN,-0.3864,24.38809880352528,-0.3874014525027186
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T04:00:00Z,41.0,41.304,30.3738,NaN,-0.389,24.38721667796358,-0.38999268794328196
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T06:00:00Z,41.0,40.982,30.3771,NaN,-0.3779,24.38950787416684,-0.37888906400783634
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T08:00:00Z,41.0,41.028,30.3857,NaN,-0.3766,24.39641066609056,-0.37759133201180245
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T10:00:00Z,41.0,41.352,30.3872,NaN,-0.3876,24.397994039259174,-0.3885954242251667
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T12:00:00Z,41.0,41.584,30.377,NaN,-0.4153,24.390681586322216,-0.4162902017472085
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T14:00:00Z,41.0,41.621,30.354,NaN,-0.3879,24.37118569633526,-0.3888992637823391
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T16:00:00Z,41.0,41.137,30.3554,NaN,-0.3819,24.372114451170546,-0.3828897234592916
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T18:00:00Z,41.0,40.609,30.3491,NaN,-0.3775,24.366876889137984,-0.37847789088240874
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T20:00:00Z,41.0,40.551,30.3488,NaN,-0.3784,24.366664848267874,-0.37937612865909204
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-26T22:00:00Z,41.0,40.995,30.3468,NaN,-0.3768,24.36499578073176,-0.3777874102230944
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T00:00:00Z,41.0,41.432,30.345,NaN,-0.3821,24.363720635377376,-0.3830960448167166
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T02:00:00Z,41.0,41.714,30.3427,NaN,-0.3848,24.361953732792244,-0.3858017681774201
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T04:00:00Z,41.0,41.461,30.3426,NaN,-0.3902,24.362053895390545,-0.3911936218711566
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T06:00:00Z,41.0,41.144,30.3422,NaN,-0.3968,24.361951348984803,-0.39778348849923817
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T08:00:00Z,41.0,41.028,30.3441,NaN,-0.3788,24.362882261840696,-0.3797872882205606
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T10:00:00Z,41.0,41.409,30.3456,NaN,-0.3807,24.364158176986848,-0.3816960378797843
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T12:00:00Z,41.0,41.651,30.316,NaN,-0.3816,24.340278863347066,-0.3825992775976352
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T14:00:00Z,41.0,41.793,30.2734,NaN,-0.3674,24.305392790784254,-0.368404547535718
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T16:00:00Z,41.0,41.452,30.2746,NaN,-0.3698,24.306442378725933,-0.3707954380886671
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T18:00:00Z,41.0,40.817,30.274,NaN,-0.3738,24.306091408259135,-0.37477846194044323
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T20:00:00Z,41.0,40.53,30.2661,NaN,-0.3693,24.299559284000225,-0.37027245758749633
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-27T22:00:00Z,41.0,40.851,30.262,NaN,-0.3701,24.29627476135579,-0.3710796804455128
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T00:00:00Z,41.0,41.34,30.2647,NaN,-0.3732,24.29855988593522,-0.37419069238321623
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T02:00:00Z,41.0,41.703,30.2617,NaN,-0.3739,24.296160447062448,-0.37489904329416146
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T04:00:00Z,41.0,41.614,30.2591,NaN,-0.3735,24.294046901768525,-0.3744968151121589
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T06:00:00Z,41.0,41.296,30.2567,NaN,-0.3788,24.29228526020006,-0.3797869643435466
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T08:00:00Z,41.0,40.977,30.255,NaN,-0.3716,24.290671121927517,-0.37258166673068843
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T10:00:00Z,41.0,41.228,30.2554,NaN,-0.3804,24.291288537152923,-0.38138463188375565
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T12:00:00Z,41.0,41.585,30.2572,NaN,-0.4032,24.293499799726305,-0.4041851337428913
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T14:00:00Z,41.0,41.756,30.2562,NaN,-0.4083,24.292860416344638,-0.4092873070960041
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T16:00:00Z,41.0,41.514,30.2175,NaN,-0.3835,24.260778298130163,-0.3844874497361036
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T18:00:00Z,41.0,40.935,30.2204,NaN,-0.3719,24.262734213774365,-0.37287783701924343
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T20:00:00Z,41.0,40.353,30.2236,NaN,-0.3793,24.26556502194876,-0.3802613368223578
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-28T22:00:00Z,41.0,40.505,30.2253,NaN,-0.3854,24.267141022230817,-0.3863629829179568
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T00:00:00Z,41.0,40.939,30.2199,NaN,-0.3917,24.262988188025474,-0.3926707901640945
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T02:00:00Z,41.0,41.372,30.2241,NaN,-0.4075,24.26690232254532,-0.40847583124147263
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T04:00:00Z,41.0,41.578,30.2048,NaN,-0.3745,24.250221029986733,-0.3754912710652177
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T06:00:00Z,41.0,41.39,30.203,NaN,-0.3973,24.24952187312192,-0.39827829916727125
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T08:00:00Z,41.0,41.034,30.2053,NaN,-0.3963,24.251346551872757,-0.3972702833564825
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T10:00:00Z,41.0,41.011,30.1988,NaN,-0.4122,24.246617953967643,-0.4131635039473307
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T12:00:00Z,41.0,41.462,30.2038,NaN,-0.4091,24.250555961535156,-0.41007580300455965
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T14:00:00Z,41.0,41.686,30.1903,NaN,-0.4213,24.240048739775375,-0.42227563113014444
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T16:00:00Z,41.0,41.552,30.2053,NaN,-0.4155,24.251977307964353,-0.41647574400008763
