project,platform_name,platform_id,chief_scientist,cruise_name,cruise_number,geographic_area,station,id,event_number,profile_direction,latitude,longitude,time,profile_start_time,profile_end_time,measurement_time,depth,PRESPR01,PSLTZZ01,PSALST01,TEMPPR01,CNDCST01,DOXYZZ01,DOXYZZ02,CPHLPR01,OPTCPS01,ScanNumber
,,,,,,,,,,,degrees_north,degrees_east,UTC,UTC,UTC,UTC,m,decibar,0.001,0.001,degree Celsius,S/m,ml/L,ml/L,mg/m^3,%,1.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,19.837818,20.0,32.263,32.263,9.7609,3.511613,6.41177,,0.1304,,3777.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,20.829659,21.0,32.2747,32.2747,9.7733,3.5138862,6.40966,,0.1366,,3760.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,21.821493,22.0,32.2884,32.2884,9.7897,3.5167162,6.40202,,0.1174,,3740.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,25.788788,26.0,32.3451,32.3451,9.8861,3.5309305,6.36121,,0.1154,,3673.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,23.80515,24.0,32.3154,32.3154,9.8318,3.5231512,6.37764,,0.1178,,3708.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,24.79697,25.0,32.3325,32.3325,9.8613,3.527471,6.36531,,0.1144,,3690.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,26.780598,27.0,32.3475,32.3475,9.8908,3.5316198,6.35915,,0.11,,3653.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,15.870408,16.0,32.236,32.236,9.736,3.5066037,6.43363,,0.1379,,3848.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,27.772406,28.0,32.3486,32.3486,9.8933,3.5319922,6.36384,,0.1162,,3629.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,22.813324,23.0,32.3007,32.3007,9.807,3.5194864,6.39107,,0.1172,,3722.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,14.878544,15.0,32.2352,32.2352,9.7353,3.506428,6.43668,,0.1392,,3866.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,3.9677176,4.0,32.2048,32.2048,9.74,3.5033882,6.46078,,0.174,,4049.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,12.8948,13.0,32.2325,32.2325,9.736,3.5061412,6.44289,,0.1692,,3899.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,11.902922,12.0,32.2311,32.2311,9.7358,3.5059357,6.44649,,0.186,,3915.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,10.911038,11.0,32.2303,32.2303,9.7352,3.5057645,6.45153,,0.1665,,3933.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,9.919149,10.0,32.2279,32.2279,9.733,3.5052977,6.44214,,0.165,,3949.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,8.927257,9.0,32.2175,32.2175,9.729,3.503885,6.45158,,0.1681,,3966.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,7.935358,8.0,32.2118,32.2118,9.7274,3.50314,6.44991,,0.163,,3983.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,6.943455,7.0,32.2096,32.2096,9.7277,3.5029087,6.45509,,0.1644,,3999.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,5.9515476,6.0,32.2086,32.2086,9.7295,3.5029216,6.45979,,0.1703,,4017.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,4.959635,5.0,32.2055,32.2055,9.7364,3.5031955,6.45598,,0.1737,,4032.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,2.9757955,3.0,32.2047,32.2047,9.7415,3.5034611,6.45631,,0.1484,,4067.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,1.9838685,2.0,32.2049,32.2049,9.738,3.50314,6.46024,,0.1509,,4084.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,0.9919366,1.0,,,,,6.69414,,0.1277,,4113.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,28.764208,29.0,32.3488,32.3488,9.8935,3.5320737,6.36722,,0.1146,,3605.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,13.886675,14.0,32.2337,32.2337,9.7359,3.5062869,6.44303,,0.1486,,3881.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_UP,13.0,upward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,29.756004,30.0,32.3479,32.3479,9.8912,3.5318253,6.36578,,0.1153,,3567.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,16.862268,17.0,32.2392,32.2392,9.7382,3.5071602,6.44249,,0.1358,,3308.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,29.756004,30.0,32.3482,32.3482,9.8919,3.5319152,6.37339,,0.1156,,3514.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,30.747797,31.0,32.3518,32.3518,9.9006,3.5330756,6.36295,,0.1221,,3579.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,0.9919366,1.0,32.2051,32.2051,9.7357,3.502913,6.46822,,0.1675,,3091.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,1.9838685,2.0,32.2053,32.2053,9.7376,3.5031443,6.46605,,0.1669,,3111.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,2.9757955,3.0,32.2048,32.2048,9.738,3.50317,6.45941,,0.1587,,3119.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,3.9677176,4.0,32.2045,32.2045,9.7373,3.5031228,6.46406,,0.1685,,3127.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,4.959635,5.0,32.2077,32.2077,9.7259,3.5024765,6.46264,,0.1724,,3135.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,5.9515476,6.0,32.2077,32.2077,9.7257,3.5025063,6.45938,,0.1751,,3145.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,6.943455,7.0,32.209,32.209,9.7229,3.5024378,6.45888,,0.1923,,3157.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,7.935358,8.0,32.2107,32.2107,9.7203,3.5024078,6.45693,,0.2078,,3170.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,9.919149,10.0,32.2206,32.2206,9.7269,3.5040433,6.46006,,0.1722,,3193.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,10.911038,11.0,32.2274,32.2274,9.7333,3.5053105,6.45906,,0.1573,,3210.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,11.902922,12.0,32.2313,32.2313,9.7357,3.5059528,6.4564,,0.1586,,3226.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,12.8948,13.0,32.2339,32.2339,9.7375,3.5064025,6.45314,,0.1654,,3241.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,13.886675,14.0,32.2353,32.2353,9.7384,3.5066636,6.4489,,0.1689,,3260.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,8.927257,9.0,32.2149,32.2149,9.7215,3.5029645,6.45997,,0.1904,,3181.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,15.870408,16.0,32.2377,32.2377,9.7382,3.5069675,6.44894,,0.1454,,3290.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,28.764208,29.0,32.3442,32.3442,9.884,3.5307848,6.38049,,0.115,,3491.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,14.878544,15.0,32.2364,32.2364,9.7386,3.5068305,6.45226,,0.1649,,3274.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,26.780598,27.0,32.3347,32.3347,9.8618,3.5278137,6.40023,,0.1129,,3461.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,25.788788,26.0,32.3181,32.3181,9.8307,3.5234082,6.41538,,0.1096,,3446.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,24.79697,25.0,32.3168,32.3168,9.8294,3.523117,6.40668,,0.1144,,3431.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,23.80515,24.0,32.3139,32.3139,9.8247,3.5223763,6.41231,,0.1169,,3417.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,22.813324,23.0,32.3041,32.3041,9.8099,3.520073,6.42414,,0.1249,,3402.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,27.772406,28.0,32.3428,32.3428,9.8802,3.5302713,6.38477,,0.1126,,3476.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,20.829659,21.0,32.254,32.254,9.7507,3.509866,6.4422,,0.1366,,3372.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,19.837818,20.0,32.2472,32.2472,9.7433,3.5085132,6.43974,,0.1331,,3357.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,18.845972,19.0,32.242,32.242,9.7383,3.507524,6.43963,,0.1503,,3340.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,17.854122,18.0,32.2406,32.2406,9.7386,3.50737,6.44519,,0.1385,,3324.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_013_012_DN,13.0,downward,44.4,-66.1333,2009-10-29T15:33:00Z,2009-10-29T15:33:00Z,,,21.821493,22.0,32.2758,32.2758,9.7754,3.5142288,6.44244,,0.1383,,3385.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,19.837816,20.0,32.1159,32.1159,9.8188,3.5022538,6.58716,,0.1684,,3547.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,30.747795,31.0,32.1158,32.1158,9.8193,3.5027547,6.54208,,0.1924,,3432.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,20.829657,21.0,32.1159,32.1159,9.819,3.5023222,6.58173,,0.1692,,3537.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,21.821493,22.0,32.1162,32.1162,9.8189,3.502382,6.58043,,0.1806,,3526.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,22.813322,23.0,32.1165,32.1165,9.8188,3.5024335,6.58141,,0.1916,,3515.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,23.80515,24.0,32.1164,32.1164,9.8185,3.5024464,6.58189,,0.1871,,3508.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,25.788786,26.0,32.1166,32.1166,9.8191,3.5026004,6.5874,,0.1939,,3493.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,26.780598,27.0,32.1165,32.1165,9.8191,3.502639,6.5821,,0.1822,,3482.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,27.772404,28.0,32.1164,32.1164,9.8194,3.5026903,6.58153,,0.1806,,3471.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,28.764206,29.0,32.1163,32.1163,9.8195,3.5027375,6.57968,,0.1846,,3461.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,29.756002,30.0,32.1165,32.1165,9.8193,3.5027761,6.58207,,0.1899,,3450.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,18.845972,19.0,32.1149,32.1149,9.8195,3.5021765,6.58312,,0.1708,,3555.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,24.79697,25.0,32.1165,32.1165,9.8185,3.502502,6.58281,,0.189,,3501.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,17.854122,18.0,32.1112,32.1112,9.8231,3.5020866,6.58167,,0.1689,,3564.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,3.9677174,4.0,32.0116,32.0116,9.8222,3.4916272,6.55472,,0.2271,,3693.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,15.870407,16.0,32.0977,32.0977,9.8284,3.5011363,6.57924,,0.167,,3582.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,14.878543,15.0,32.0895,32.0895,9.8301,3.5004385,6.57029,,0.1727,,3591.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,13.886674,14.0,32.0848,32.0848,9.8306,3.499976,6.56472,,0.1808,,3599.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,12.8948,13.0,32.0818,32.0818,9.8298,3.499565,6.56107,,0.1863,,3610.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,11.902921,12.0,32.0794,32.0794,9.8284,3.4991667,6.55559,,0.177,,3620.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,10.911037,11.0,32.0758,32.0758,9.8261,3.4985716,6.54396,,0.1666,,3630.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,9.919149,10.0,32.0705,32.0705,9.8226,3.4977026,6.54569,,0.1769,,3638.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,8.927256,9.0,32.0682,32.0682,9.8209,3.4972916,6.51321,,0.1817,,3646.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,7.9353576,8.0,32.0617,32.0617,9.8188,3.4964225,6.49836,,0.184,,3654.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,6.9434547,7.0,32.0425,32.0425,9.8165,3.4942904,6.52099,,0.2068,,3665.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,5.951547,6.0,32.0348,32.0348,9.8176,3.4935925,6.53537,,0.2178,,3677.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,4.959635,5.0,32.0223,32.0223,9.8201,3.4925349,6.54193,,0.2157,,3686.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,31.739582,32.0,32.1147,32.1147,9.819,3.5026648,6.5063,,0.2121,,3421.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,2.9757953,3.0,32.0045,32.0045,9.8256,3.4911864,6.56145,,0.2296,,3701.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,16.862267,17.0,32.1089,32.1089,9.8248,3.501967,6.58669,,0.1675,,3573.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,32.731365,33.0,32.1113,32.1113,9.819,3.502382,,,0.1898,,3400.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,17.854122,18.0,32.0861,32.0861,9.8315,3.5003529,6.57031,,0.2095,,3143.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,30.747795,31.0,32.1166,32.1166,9.8188,3.5027845,6.57705,,0.1998,,3328.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,1.9838684,2.0,32.0004,32.0004,9.8283,3.4909723,6.55281,,0.2131,,3712.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,0.99193656,1.0,31.9986,31.9986,9.8289,3.4908137,6.62381,,0.2076,,2896.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,1.9838684,2.0,31.9978,31.9978,9.8297,3.490848,6.62428,,0.2002,,2918.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,2.9757953,3.0,31.998,31.998,9.8298,3.490908,6.61911,,0.1909,,2934.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,3.9677174,4.0,31.9983,31.9983,9.8305,3.491045,6.6219,,0.2039,,2947.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,4.959635,5.0,32.0009,32.0009,9.8279,3.491122,6.62219,,0.2138,,2958.0
